bclist
Biochemistry reactions objects:
uuid	modDate	locked	id	name	abbreviation	cksum	equation	deltaG	deltaGErr	reversibility	thermoReversibility	defaultProtons	compartment_uuid	defaultTransproton
1B3DF2CC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82800	all-trans-nonaprenyl-diphosphate:homogentisate nonaprenyltransferase (decarboxylating)	R08782_c	''	(-1) cpd81134 + (-1) cpd82508 + (-1) cpd82532 <=> cpd81629 + cpd82376 + cpd82694	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B3FCC46-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82801	trans-cinnamate,NADPH:oxygen oxidoreductase (4-hydroxylating)	R08815_c	''	(-1) cpd81150 + (-1) cpd81349 + (-1) cpd81547 + (-1) cpd81989 <=> cpd82013 + cpd82665 + cpd82742	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B41FE1C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82802	UDP-glucose:ferulate D-glucosyltransferase	R08839_c	''	(-1) cpd81187 + (-1) cpd82308 <=> cpd82088 + cpd82185	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B4354CE-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82803	ATP:1D-1-guanidino-3-amino-1,3-dideoxy-scyllo-inositol 6-phosphotransferase	R08844_c	''	(-1) cpd81370 + (-1) cpd82129 <=> cpd82104 + cpd82508	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B44ACF2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82804	UDP-N-acetyl-D-glucosamine:ribostamycin N-acetyl-D-glucosaminyltransferase	R08900_c	''	(-1) cpd81696 + (-1) cpd82029 <=> cpd82185 + cpd82497	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B45EF40-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82805	7-hydroxychlorophyllide-a:NAD+ oxidoreductase	R08914_c	''	(-1) cpd82149 + (-1) cpd82699 <=> cpd81281 + cpd81547 + cpd82123	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B478472-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82806	7-hydroxychlorophyllide-a:NADP+ oxidoreductase	R08915_c	''	(-1) cpd82699 + (-1) cpd82742 <=> cpd81281 + cpd81349 + cpd81547	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B49075C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82807	pheophorbide-a,NADPH:oxygen oxidoreductase (biladiene-forming)	R08921_c	''	(-1) cpd81330 + (-1) cpd81349 + (-1) cpd81547 + (-1) cpd81989 <=> cpd82170 + cpd82742	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B4AD488-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82808	pheophorbide-a hydrolase (decarboxylating)	R08974_c	''	(-1) cpd81330 + (-1) cpd82665 <=> cpd81354 + cpd82694 + cpd82793	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B4C5F24-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82809	pheophorbide-a hydrolase	R08975_c	''	(-1) cpd81330 + (-1) cpd82665 <=> cpd81354 + cpd82352	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B4DA820-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82810	pheophorbide-a hydrolase	R08976_c	''	(-1) cpd82352 <=> cpd82694 + cpd82793	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B4EA6E4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82811	R08987_c	R08987_c	''	(-1) cpd81958 + (-1) cpd82297 <=> cpd81345 + cpd81563	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B4FF83C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82812	R08990_c	R08990_c	''	(-1) cpd81798 <=> cpd81665	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B50C05A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82813	REner01_p	REner01_p	''	(-8) cpd11632 + (-3) cpd81662 + (-3) cpd82508 + (-2) cpd82665 + (-2) cpd82742 <=> (2) cpd81349 + (3) cpd81370 + (2) cpd81547 + cpd81989	10000000	10000000	>	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B537D22-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82814	non enzymatic reaction	RN01_c	''	(-1) cpd82540 <=> cpd81976	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B544176-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82815	RN03_c	RN03_c	''	(-1) cpd82498 <=> cpd82062	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B55098A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82816	RN04_m	RN04_m	''	(-1) cpd81547 + (-2.4) cpd81662 + (-0.5) cpd81989 + (-1) cpd82123 + (-2.4) cpd82508 <=> (2.4) cpd81370 + cpd82149 + cpd82665	10000000	10000000	>	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B576982-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82817	RN05_m	RN05_m	''	(-1) cpd81297 + (-1.5) cpd81662 + (-0.5) cpd81989 + (-1.5) cpd82508 <=> cpd81141 + (1.5) cpd81370 + cpd82665	10000000	10000000	>	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B598334-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82818	non enzymatic reaction	RN06_c	''	(-2) cpd81449 <=> cpd81767 + cpd82248	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B5A93DC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82819	TCM1	TCM1	''	(-1) cpd82112 <=> cpd82112[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B5B6370-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82820	TCM10	TCM10	''	(-1) cpd82624[m] <=> cpd82624	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B5C2A1C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82821	TCM11	TCM11	''	(-1) cpd81370 <=> cpd81370[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B5CEC90-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82822	TCM12	TCM12	''	(-1) cpd82508 <=> cpd82508[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B5DBD46-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82823	TCM13	TCM13	''	(-1) cpd82372 <=> cpd82372[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B5E83C0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82824	TCM16	TCM16	''	(-1) cpd81991 <=> cpd81991[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B5F4A44-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82825	TCM17	TCM17	''	(-1) cpd82694 <=> cpd82694[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B60188E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82826	TCM18	TCM18	''	(-1) cpd82050 <=> cpd82050[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B60E070-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82827	TCM19	TCM19	''	(-1) cpd81662 <=> cpd81662[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B61A50A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82828	TCM2	TCM2	''	(-1) cpd82461 <=> cpd82461[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B626F58-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82829	TCM20	TCM20	''	(-1) cpd82665 <=> cpd82665[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B633C9E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82830	TCM21	TCM21	''	(-1) cpd81547 <=> cpd81547[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B640390-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82831	TCM22	TCM22	''	(-1) cpd81458 <=> cpd81458[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B64C654-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82832	TCM26	TCM26	''	(-1) cpd82093 <=> cpd82093[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B658E36-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82833	TCM27	TCM27	''	(-1) cpd81989 <=> cpd81989[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B66594C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82834	TCM28	TCM28	''	(-1) cpd81362 <=> cpd81362[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6721D8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82835	TCM29	TCM29	''	(-1) cpd81237 <=> cpd81237[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B67F838-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82836	TCM3	TCM3	''	(-1) cpd82376 <=> cpd82376[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B68BC50-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82837	TCM30	TCM30	''	(-1) cpd82077 <=> cpd82077[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6980F4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82838	TCM31	TCM31	''	(-1) cpd82573 <=> cpd82573[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6A566E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82839	TCM32	TCM32	''	(-1) cpd81675 <=> cpd81675[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6B40BA-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82840	TCM4	TCM4	''	(-1) cpd81916 <=> cpd81916[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6C20AC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82841	TCM5	TCM5	''	(-1) cpd81416 <=> cpd81416[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6CE636-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82842	TCM6	TCM6	''	(-1) cpd82663 <=> cpd82663[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6DCBB4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82843	TCM7	TCM7	''	(-1) cpd81643 <=> cpd81643[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6E922E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82844	TCM8	TCM8	''	(-1) cpd81669 <=> cpd81669[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B6F64F6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82845	TCM9	TCM9	''	(-1) cpd82362 <=> cpd82362[m]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B702968-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82846	TCP1	TCP1	''	(-1) cpd82062 <=> cpd82062[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B70F2B2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82847	TCP10	TCP10	''	(-1) cpd81662 <=> cpd81662[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B71B9F4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82848	TCP11	TCP11	''	(-1) cpd82461 <=> cpd82461[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B727DEE-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82849	TCP12	TCP12	''	(-1) cpd81643 <=> cpd81643[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B73445E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82850	TCP13	TCP13	''	(-1) cpd81621 <=> cpd81621[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B740AC4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82851	TCP14	TCP14	''	(-1) cpd81362 <=> cpd81362[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B74D31E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82852	TCP15	TCP15	''	(-1) cpd82392 <=> cpd82392[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B759FA6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82853	TCP16	TCP16	''	(-1) cpd82455[p] <=> cpd82455	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B767ED0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82854	TCP17	TCP17	''	(-1) cpd82615 <=> cpd82615[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B77425C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82855	TCP18	TCP18	''	(-1) cpd81669 <=> cpd81669[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7817F4-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82856	TCP19	TCP19	''	(-1) cpd82665 <=> cpd82665[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B78DEC8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82857	TCP2	TCP2	''	(-1) cpd82694 <=> cpd82694[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B79B4A6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82858	TCP20	TCP20	''	(-1) cpd81370 <=> cpd81370[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7A7EB8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82859	TCP21	TCP21	''	(-1) cpd82508 <=> cpd82508[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7B47C6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82860	TCP22	TCP22	''	(-1) cpd81547 <=> cpd81547[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7C0896-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82861	TCP23	TCP23	''	(-1) cpd82663 <=> cpd82663[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7CDCBC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82862	TCP24	TCP24	''	(-1) cpd81878 <=> cpd81878[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7DA7E6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82863	TCP25	TCP25	''	(-1) cpd81989 <=> cpd81989[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7E6EB0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82864	TCP26	TCP26	''	(-1) cpd82376 <=> cpd82376[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B7F3FC0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82865	TCP27	TCP27	''	(-1) cpd81458 <=> cpd81458[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B800748-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82866	TCP29	TCP29	''	(-1) cpd82573 <=> cpd82573[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B80C782-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82867	TCP3	TCP3	''	(-1) cpd82112 <=> cpd82112[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B819644-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82868	TCP30	TCP30	''	(-1) cpd81675 <=> cpd81675[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8263C6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82869	TCP31	TCP31	''	(-1) cpd82798[p] <=> cpd82798	10000000	10000000	>	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B833526-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82870	TCP4	TCP4	''	(-1) cpd81835 <=> cpd81835[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B840870-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82871	TCP5	TCP5	''	(-1) cpd82024 <=> cpd82024[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B84CF44-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82872	TCP6	TCP6	''	(-1) cpd82350 <=> cpd82350[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B858E0C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82873	TCP7	TCP7	''	(-1) cpd81638 <=> cpd81638[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B86641C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82874	TCP8	TCP8	''	(-1) cpd82056 <=> cpd82056[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B872C9E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82875	TCP9	TCP9	''	(-1) cpd81240 <=> cpd81240[p]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B87F4C6-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82876	TCV1	TCV1	''	(-1) cpd81621 <=> cpd81621[v]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B88C70C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82877	TCV2	TCV2	''	(-1) cpd82461 <=> cpd82461[v]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8999AC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82878	TCV3	TCV3	''	(-1) cpd81748 <=> cpd81748[v]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8A5FE0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82879	TCV4	TCV4	''	(-1) cpd82523 <=> cpd82523[v]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8B328A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82880	TCV5	TCV5	''	(-1) cpd81916 <=> cpd81916[v]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8BF7BA-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82881	TCX1	TCX1	''	(-1) cpd82362 <=> cpd82362[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8CBDF8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82882	TCX10	TCX10	''	(-1) cpd82376 <=> cpd82376[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8D82B0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:06	0	rxn82883	TCX11	TCX11	''	(-1) cpd82665 <=> cpd82665[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8E475E-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82884	TCX12	TCX12	''	(-1) cpd81989 <=> cpd81989[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B8F1724-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82885	TCX13	TCX13	''	(-1) cpd81878[x] <=> cpd81878	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B901AF2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82886	TCX14	TCX14	''	(-1) cpd81916 <=> cpd81916[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B90E536-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82887	TCX15	TCX15	''	(-1) cpd81237 <=> cpd81237[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B91AAC0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82888	TCX16	TCX16	''	(-1) cpd82077 <=> cpd82077[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B927A7C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82889	TCX17	TCX17	''	(-1) cpd81643 <=> cpd81643[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B9342E0-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82890	TCX18	TCX18	''	(-1) cpd81547 <=> cpd81547[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B94089C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82891	TCX19	TCX19	''	(-1) cpd81991 <=> cpd81991[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B94D90C-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82892	TCX2	TCX2	''	(-1) cpd82624 <=> cpd82624[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B95AD14-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82893	TCX3	TCX3	''	(-1) cpd82615 <=> cpd82615[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B966A74-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82894	TCX4	TCX4	''	(-1) cpd81669 <=> cpd81669[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B972EDC-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82895	TCX5	TCX5	''	(-1) cpd82663 <=> cpd82663[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B97FB96-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82896	TCX6	TCX6	''	(-1) cpd82461 <=> cpd82461[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B98D926-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82897	TCX7	TCX7	''	(-1) cpd82798 <=> cpd82798[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B999E1A-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82898	TCX8	TCX8	''	(-1) cpd81370 <=> cpd81370[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B9A6B74-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82899	TCX9	TCX9	''	(-1) cpd82372 <=> cpd82372[x]	10000000	10000000	=	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B9B35B8-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82900	V0001	V0001	''	(-1) cpd82053 <=> cpd81289	10000000	10000000	>	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B9C07C2-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82901	V0002	V0002	''	(-1) cpd82800 <=> cpd82604	10000000	10000000	>	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
1B9CD300-5E60-11E1-9EC2-C7374BC191FA	2012-02-23 20:51:07	0	rxn82902	V0003	V0003	''	(-1) cpd82658 <=> cpd81852	10000000	10000000	>	=	0	61898328-5E5F-11E1-9EC2-C7374BC191FA	0
